Department,Department Name,Division,Gender,Base Salary,2019 Overtime Pay,2019 Longevity Pay,Grade
DOT,Department of Transportation,Highway Services,M,68893.00,0.00,0.00,16
DOT,Department of Transportation,Highway Services,M,65464.00,13851.75,0.00,14
DOT,Department of Transportation,Transit Silver Spring Ride On,M,57205.72,9635.62,0.00,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,72822.57,15341.19,0.00,17
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,75290.00,32447.92,2211.04,17
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,67197.74,18996.10,0.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,55946.91,822.07,0.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,F,90848.00,10440.97,0.00,21
DOT,Department of Transportation,Highway Services,M,53053.88,13785.40,0.00,14
DOT,Department of Transportation,Highway Services,M,46902.62,14749.24,0.00,14
DOT,Department of Transportation,Transit Nicholson Ride On,M,55269.68,6279.64,0.00,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,85104.81,22017.05,0.00,21
DOT,Department of Transportation,Transit Nicholson Ride On,M,60063.78,2964.17,0.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,65339.63,14370.39,0.00,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,F,57205.72,3068.11,0.00,15
DOT,Department of Transportation,Transit Operations and Planning,M,71852.00,0.00,4280.64,16
DOT,Department of Transportation,Highway Services,M,68575.00,4566.79,4085.12,15
FIN,Department of Finance,Grants Accounting,F,97655.00,0.00,0.00,23
DOT,Department of Transportation,Transit Nicholson Ride On,M,55268.73,26916.89,0.00,15
DOT,Department of Transportation,Development Review,F,120649.70,0.00,0.00,M3
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,68575.00,23292.95,0.00,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,68575.00,30585.70,1161.60,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,55269.68,9840.02,0.00,15
DOT,Department of Transportation,Transit COS Taxicab Regulation,M,86669.00,0.00,5162.56,20
DOT,Department of Transportation,Transit Services,F,51367.53,0.00,0.00,13
DOT,Department of Transportation,Transit Silver Spring Ride On,M,66249.52,7721.84,0.00,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,68575.00,14077.70,2005.70,15
DOT,Department of Transportation,Transportation Planning and Design Section,F,71852.00,0.00,4082.07,16
DOT,Department of Transportation,Parking Management Engineering and Capital Project Management,M,59660.00,178.56,3487.45,12
DOT,Department of Transportation,Highway Services,M,54911.97,9638.61,0.00,14
DOT,Department of Transportation,Highway Services,M,78902.00,14219.30,1543.36,18
DOT,Department of Transportation,Transit Nicholson Ride On,M,62470.85,22128.16,0.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,90848.00,5141.72,0.00,21
DOT,Department of Transportation,Transit Gaithersburg Ride On,F,68575.00,15983.13,2013.44,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,57204.12,14615.74,0.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,68575.00,17257.93,4085.12,15
DOT,Department of Transportation,Highway Services,M,55706.59,10936.26,0.00,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,68575.00,17392.85,0.00,15
DOT,Department of Transportation,Parking Management Engineering and Capital Project Management,M,66594.76,2473.35,0.00,15
DOT,Department of Transportation,Highway Administration,M,95236.00,19579.90,0.00,22
DOT,Department of Transportation,Highway Services,M,68575.00,13425.64,2013.44,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,68575.00,5297.19,2013.44,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,62865.06,14579.13,0.00,15
DOT,Department of Transportation,Highway Services,M,68575.00,22371.78,4085.12,15
DOT,Department of Transportation,Transportation Planning and Design Section,M,86669.00,0.00,0.00,20
DOT,Department of Transportation,Transit Nicholson Ride On,M,54053.48,4040.95,0.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,65341.12,21317.63,0.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,55269.68,14189.43,0.00,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,54053.48,635.46,0.00,15
DOT,Department of Transportation,Highway Services,M,71852.00,16908.22,4280.64,16
DOT,Department of Transportation,Transportation System Engineering,F,92525.18,5155.13,2691.28,22
DOT,Department of Transportation,Highway Administration,M,139841.49,0.00,0.00,M3
DOT,Department of Transportation,Traffic Engineering Studies Section,M,99852.00,3098.71,0.00,23
DOT,Department of Transportation,Highway Services,M,65464.00,15566.93,3747.84,14
DOT,Department of Transportation,Sign and Marking Shop,M,55706.58,2172.00,0.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,57205.72,7684.09,0.00,15
DOT,Department of Transportation,Transit Nicholson Ride On,M,55269.68,21864.46,0.00,15
DOT,Department of Transportation,Transit Nicholson Ride On,M,55269.68,21477.02,0.00,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,55269.68,14387.43,0.00,15
DOT,Department of Transportation,Highway Services,M,51955.00,15161.04,3095.04,9
DOT,Department of Transportation,Parking Management Administration,F,99852.00,0.00,2141.68,23
DOT,Department of Transportation,Highway Services,M,61769.97,7926.70,0.00,15
DOT,Department of Transportation,Transit Nicholson Ride On,M,55269.68,12373.01,0.00,15
DOT,Department of Transportation,Parking Management Parking Operations,M,68575.00,298.90,2013.44,15
DOT,Department of Transportation,Transit Nicholson Ride On,M,90848.00,12128.90,1767.84,21
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,60095.36,13410.25,0.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,68575.00,9449.23,2013.44,15
DOT,Department of Transportation,Transportation Property Acquisition Section,M,107346.00,0.00,483.29,25
DOT,Department of Transportation,Transit Silver Spring Ride On,F,75290.00,2478.79,4408.18,17
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,68575.00,7372.75,2013.44,15
FIN,Department of Finance,General Accounting,M,95740.00,0.00,0.00,23
DOT,Department of Transportation,Highway Administration,M,115099.00,0.00,0.00,26
DOT,Department of Transportation,Highway Services,M,54911.98,2866.02,0.00,14
DOT,Department of Transportation,Highway Services,M,65221.20,22410.88,0.00,14
DOT,Department of Transportation,Transit Nicholson Ride On,F,65339.63,4669.62,0.00,15
DOT,Department of Transportation,Highway Services,M,97649.72,53199.92,0.00,24
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,68575.00,6050.46,2013.44,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,90848.00,14632.70,0.00,21
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,68575.00,2879.77,4085.12,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,51593.70,29358.94,0.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,62199.40,22817.76,0.00,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,50458.64,0.00,0.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,65506.11,29521.07,0.00,15
DOT,Department of Transportation,Highway Services,F,62488.00,5817.71,0.00,13
DOT,Department of Transportation,Transit Nicholson Ride On,F,55546.90,6700.46,0.00,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,F,68575.00,3830.80,2013.44,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,67196.24,8529.84,0.00,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,68575.00,9503.01,1855.20,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,57754.34,6117.10,0.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,67196.24,21057.77,0.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,F,85104.81,3425.06,0.00,21
DOT,Department of Transportation,Transit Silver Spring Ride On,M,55269.68,6441.05,0.00,15
DOT,Department of Transportation,Highway Services,M,51955.00,11953.95,3095.04,9
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,57204.12,7125.95,0.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,62924.56,375.20,0.00,17
DOT,Department of Transportation,Transit Nicholson Ride On,F,65341.12,981.45,0.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,68575.00,9850.45,2013.44,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,68575.00,16437.71,77.44,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,68575.00,7226.68,1161.60,15
DOT,Department of Transportation,Commuter Services Trips,M,66308.67,0.00,3954.08,13
DOT,Department of Transportation,Transit Nicholson Ride On,F,62926.29,15492.08,0.00,17
DOT,Department of Transportation,Highway Services,F,65464.00,13815.28,1921.92,14
DOT,Department of Transportation,Transit Silver Spring Ride On,F,62198.69,4913.01,0.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,F,68575.00,34919.95,4085.12,15
DOT,Department of Transportation,Transit Nicholson Ride On,F,60063.78,7803.00,0.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,67066.00,5454.31,3928.00,15
DOT,Department of Transportation,Parking Management Parking Operations,M,59792.10,244.47,0.00,15
DOT,Department of Transportation,Highway Services,M,53823.08,37480.31,0.00,15
DOT,Department of Transportation,Transit Nicholson Ride On,M,68575.00,17662.47,2013.44,15
DOT,Department of Transportation,Transit Nicholson Ride On,M,60796.66,11723.73,0.00,17
DOT,Department of Transportation,Highway Services,M,65464.00,7200.62,3900.00,14
DOT,Department of Transportation,Transit Silver Spring Ride On,M,65339.63,6602.13,0.00,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,68575.00,10030.16,1280.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,55269.68,7453.59,0.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,75290.00,136.74,2151.58,17
DOT,Department of Transportation,Transit Nicholson Ride On,M,75290.00,10382.64,85.04,17
DOT,Department of Transportation,Transit Silver Spring Ride On,M,68575.00,14933.62,4085.12,15
DOT,Department of Transportation,Highway Services,F,59207.79,8617.12,0.00,14
DOT,Department of Transportation,Transit Silver Spring Ride On,F,68575.00,9267.60,1977.20,15
DOT,Department of Transportation,Traffic Engineering Studies Section,M,128781.73,0.00,0.00,M3
DOT,Department of Transportation,Transit Central Communication,M,109761.00,0.00,909.04,25
DOT,Department of Transportation,Transit Nicholson Ride On,M,57205.72,5081.86,0.00,15
DOT,Department of Transportation,Transportation Technical Center,M,78902.00,9219.41,1424.64,18
DOT,Department of Transportation,Parking Management Engineering and Capital Project Management,M,68575.00,677.13,0.00,15
DOT,Department of Transportation,Transit COS Passenger Facilities,M,85399.00,522.69,2481.00,18
DOT,Department of Transportation,Transit Safety and Instruction,M,82691.00,4777.34,0.00,19
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,55271.14,5440.03,0.00,15
DOT,Department of Transportation,Transit Nicholson Ride On,F,57204.12,13185.65,0.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,68575.00,12701.48,4085.12,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,68575.00,1765.37,0.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,55269.68,5969.29,0.00,15
DOT,Department of Transportation,Transit Nicholson Ride On,M,59207.92,1711.14,0.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,F,68575.00,12388.53,1997.96,15
DOT,Department of Transportation,Highway Services,M,56389.36,8762.12,0.00,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,43439.52,13381.90,0.00,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,57204.12,2985.91,0.00,15
DOT,Department of Transportation,Highway Services,M,63929.54,3877.75,0.00,15
DOT,Department of Transportation,Transit Operations and Planning,F,109761.00,0.00,0.00,25
DOT,Department of Transportation,Council Members and Staff,M,88701.63,0.00,0.00,26
DOT,Department of Transportation,Transit Gaithersburg Ride On,F,68575.00,4399.37,0.00,15
DOT,Department of Transportation,Transportation Technical Center,M,86669.00,18806.38,5162.56,20
DOT,Department of Transportation,Transit Silver Spring Ride On,M,68575.00,8270.41,2013.44,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,68575.00,3191.44,0.00,15
DOT,Department of Transportation,Highway Services,M,78902.00,27388.39,1543.36,18
DOT,Department of Transportation,Transportation Construction Section,M,128638.90,0.00,0.00,M3
DOT,Department of Transportation,Transit Silver Spring Ride On,F,67066.00,9957.40,2803.48,15
DOT,Department of Transportation,Transit Nicholson Ride On,M,55546.90,16722.70,0.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,F,55269.68,4133.34,0.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,68575.00,19645.75,0.00,15
DOT,Department of Transportation,Highway Services,M,71852.00,19052.20,2109.12,16
DOT,Department of Transportation,Transit Central Communication,M,78902.00,1702.96,1543.36,18
DOT,Department of Transportation,Traffic Engineering and Operations,F,62488.00,0.00,0.00,13
DOT,Department of Transportation,Transit Silver Spring Ride On,M,71875.24,2130.63,0.00,15
DOT,Department of Transportation,Highway Services,M,64890.13,21536.85,0.00,15
DOT,Department of Transportation,Highway Services,M,68575.00,25066.17,4085.12,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,55268.74,19868.78,0.00,15
DOT,Department of Transportation,Parking Management Engineering and Capital Project Management,M,63540.85,9340.23,0.00,15
DOT,Department of Transportation,Traffic Engineering Design and Operations,M,107042.38,11637.86,0.00,25
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,68575.00,12180.25,2013.44,15
DOT,Department of Transportation,Highway Services,M,65464.00,24967.33,1921.92,14
DOT,Department of Transportation,Transportation Technical Center,M,78902.00,13535.48,1246.56,18
DOT,Department of Transportation,Transit COS Taxicab Regulation,M,82996.84,0.00,0.00,20
DOT,Department of Transportation,Highway Services,M,58824.41,15949.20,0.00,14
DOT,Department of Transportation,Transit Gaithersburg Ride On,F,67196.24,6682.35,0.00,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,60096.82,4271.53,0.00,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,67066.00,2414.26,1122.88,15
DOT,Department of Transportation,Parking Management Engineering and Capital Project Management,M,59660.00,1165.19,0.00,12
DOT,Department of Transportation,Director Management Services,F,138790.00,0.00,0.00,25
DOT,Department of Transportation,Transit Silver Spring Ride On,M,61280.07,13008.84,0.00,15
DOT,Department of Transportation,Highway Services,M,65464.00,18594.74,1921.92,14
DOT,Department of Transportation,Transit Operations and Planning,F,90848.00,0.00,1778.40,21
DOT,Department of Transportation,Transit Silver Spring Ride On,M,68575.00,34704.86,4074.03,15
DOT,Department of Transportation,Highway Services,M,60300.47,8568.69,0.00,14
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,68575.00,31127.23,774.40,15
